timestamp,gps_speed,acc_n_g,gps_t_acc,course,radius,latitude,longitude,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,Internal Battery
10,55.86,0.6461,0.1289,85.9115,37.9088,51.41826411,21.1490348,0.29,-0.18,-1.77,16.4,15,12.1,4
10.05,56.2221,0.6481,0.1431,87.1732,38.189,51.41826406,21.14904631,0.38,-0.09,-1.72,12.1,12.1,14.4,4
10.1,56.6182,0.6205,0.1657,88.3393,40.3467,51.41826407,21.14905787,0.43,-0.06,-1.65,9.8,10.5,14.4,4
10.15,56.8776,0.5671,0.1491,89.2835,44.5627,51.41826385,21.14906955,0.41,-0.09,-1.62,12.2,9,14.3,4
10.2,57.0161,0.5281,0.144,90.2011,48.1957,51.4182636,21.1490811,0.48,-0.1,-1.51,11.4,9.4,14.2,4
10.25,57.016,0.4998,0.1364,90.9386,51.1476,51.41826332,21.14909259,0.46,-0.1,-1.45,10.2,9.4,13.8,4
10.3,57.2058,0.4805,0.1076,91.9572,53.5912,51.41826281,21.14910407,0.42,-0.09,-1.42,8.6,9.5,13,4
10.35,57.4704,0.4769,0.0869,92.83,54.4163,51.41826223,21.14911567,0.42,-0.05,-1.34,8.9,8.3,11.2,4
10.4,57.667,0.471,0.0623,93.5316,55.421,51.41826164,21.14912722,0.41,-0.06,-1.32,10.4,8.3,9.4,4
10.45,57.8464,0.4658,0.0594,94.3423,56.3198,51.41826079,21.14913886,0.32,-0.08,-1.36,13,7.8,9.1,4
10.5,57.748,0.4658,0.0836,95.1928,56.3249,51.41826001,21.14915028,0.33,-0.1,-1.41,12,8.8,10.1,4
10.55,57.9771,0.468,0.1025,96.1176,56.4307,51.41825902,21.14916186,0.36,-0.09,-1.39,9.3,8.7,10.5,4
10.6,58.4438,0.473,0.1115,96.9276,56.4505,51.41825792,21.14917362,0.34,-0.04,-1.37,6.6,7,8.8,4
10.65,58.3049,0.4621,0.1111,97.7337,57.8397,51.41825677,21.14918524,0.3,-0.01,-1.41,7.7,4.3,4.2,4
10.7,58.4529,0.4548,0.1056,98.5221,59.1057,51.41825548,21.14919693,0.35,0,-1.39,10.9,2.5,-0.6,4
10.75,58.6307,0.4525,0.088,99.266,59.7779,51.41825407,21.14920851,0.34,0,-1.3,14.3,2.8,-4.9,4
10.8,59.0118,0.4666,0.0789,100.0041,58.4938,51.41825257,21.14922018,0.45,-0.02,-1.32,20,3.6,-7.3,4
10.85,59.1176,0.4681,0.0567,100.9115,58.5408,51.41825094,21.14923183,0.4,-0.04,-1.33,20.6,5.4,-6.8,4
10.9,59.1768,0.4768,0.0192,101.5481,57.6202,51.4182493,21.14924347,0.49,-0.09,-1.45,21.4,7.6,-5.8,4
10.95,59.0036,0.4841,-0.0031,102.4986,56.5996,51.41824747,21.14925482,0.48,-0.09,-1.45,20.8,7.4,-3.3,4
11,59.0142,0.5093,-0.0107,103.3509,53.8006,51.41824555,21.14926625,0.47,-0.07,-1.46,20,8.8,-2.1,4
11.05,58.9451,0.5174,-0.0145,104.183,52.8761,51.4182436,21.1492776,0.48,-0.05,-1.48,18.4,8.9,-1.9,4
11.1,58.8199,0.5139,-0.0078,105.2373,53.0906,51.41824133,21.1492888,0.47,-0.06,-1.51,17.8,7.2,-3.7,4
11.15,58.7707,0.5082,-0.0294,106.1365,53.6194,51.41823905,21.14929996,0.4,-0.03,-1.49,20.6,5.4,-5.9,4
11.2,58.7303,0.4868,0.0004,106.8486,55.8891,51.41823666,21.14931103,0.36,-0.03,-1.47,25.1,6.7,-6.5,4
11.25,58.936,0.4656,0.0235,107.7081,58.64,51.41823421,21.14932227,0.37,-0.07,-1.46,27.4,8.6,-4.1,4
11.3,59.0998,0.4556,0.027,108.4729,60.1338,51.41823157,21.14933337,0.45,-0.08,-1.47,25.5,11.5,0.1,4
11.35,59.0878,0.4532,-0.0013,109.2202,60.4737,51.41822891,21.14934426,0.44,-0.09,-1.51,22,12.7,3.6,4
11.4,58.7571,0.4515,-0.0321,109.9989,60.3497,51.41822614,21.14935491,0.35,-0.07,-1.39,19.5,10.8,6.2,4
11.45,58.7092,0.4796,-0.0616,110.6824,56.7063,51.4182233,21.14936566,0.17,-0.02,-1.09,19.6,7.3,7.5,4
11.5,58.8562,0.5148,-0.0903,111.6176,52.8534,51.41822035,21.1493764,0.08,0.02,-1.08,20.9,7.2,9.1,4
11.55,58.6308,0.5442,-0.1276,112.4781,49.6575,51.4182172,21.1493869,0.08,-0.04,-1.24,16.2,10.2,10.8,4
11.6,57.9483,0.5922,-0.1459,113.7153,44.9209,51.41821389,21.14939687,0.24,-0.1,-1.38,11.4,12.2,11.1,4
11.65,57.4581,0.6081,-0.165,114.7573,43.1785,51.41821057,21.14940691,0.24,-0.08,-1.27,11.7,11.6,8.8,4
11.7,57.2951,0.6011,-0.2066,115.8033,43.3219,51.4182071,21.14941672,0.03,-0.01,-1.17,14.3,10,5.3,4
11.75,57.1603,0.5992,-0.2573,116.8233,43.0698,51.41820342,21.14942659,-0.01,0.01,-1.24,19.7,7.9,2.2,4
11.8,56.8042,0.5996,-0.2877,117.9921,42.4235,51.41819966,21.149436,0.06,0,-1.2,28.4,6.9,2.2,4
11.85,56.0516,0.5812,-0.3154,119.0349,42.7956,51.41819596,21.14944521,-0.04,0,-1.08,29,9.5,7.5,4
11.9,55.505,0.5574,-0.3392,119.8734,43.7405,51.41819222,21.14945439,-0.08,-0.05,-1.19,21.1,14.6,12.6,4
11.95,54.9109,0.5193,-0.3219,120.7796,45.9452,51.41818844,21.14946321,-0.17,-0.06,-1.24,13,19.1,14.2,4
12,53.9284,0.4898,-0.2926,121.7066,47.3497,51.41818471,21.14947171,-0.11,-0.04,-1.33,10.3,17.4,11.4,4
12.05,53.1249,0.4761,-0.3002,122.7433,47.5287,51.41818077,21.14948,-0.06,-0.01,-1.23,12.4,9.4,6,4
12.1,52.8541,0.5081,-0.2894,123.8911,43.867,51.41817667,21.14948827,-0.13,-0.01,-1.12,19,5,0.1,4
12.15,52.9063,0.5338,-0.2781,124.8085,41.3965,51.41817249,21.14949644,-0.21,-0.03,-1.09,26.4,7.2,-1.7,4
12.2,52.6147,0.5703,-0.24,125.5699,38.1741,51.41816832,21.14950452,-0.23,-0.05,-1.11,29.5,10.5,0.8,4
12.25,51.9957,0.6229,-0.2181,126.601,34.2619,51.41816409,21.14951234,-0.3,-0.05,-1.12,26.4,15.4,5.7,4
12.3,51.5781,0.6734,-0.2213,127.9876,31.1986,51.41815973,21.14951966,-0.3,-0.05,-1.2,20.9,23.2,8.5,4
12.35,51.0481,0.7182,-0.2372,129.5049,28.7236,51.41815508,21.14952669,-0.18,-0.08,-1.3,16.6,21.7,9.4,4
12.4,50.4247,0.7317,-0.246,131.2148,27.6159,51.41815036,21.14953354,-0.24,-0.03,-1.18,16.9,13.7,8,4
12.45,50.0642,0.759,-0.2537,133.0259,26.1979,51.41814546,21.14953997,-0.39,-0.04,-1.14,20.5,13.9,6.4,4
12.5,49.567,0.7892,-0.288,134.4536,24.7129,51.41814069,21.14954635,-0.2,-0.04,-1.29,24.8,16.7,5.9,4
12.55,48.9972,0.8002,-0.2935,135.969,23.8396,51.41813576,21.14955242,-0.2,-0.04,-1.24,21.8,15.1,6.6,4
12.6,48.6685,0.7689,-0.2527,137.3584,24.3812,51.41813094,21.14955833,-0.23,-0.01,-1.22,21,16.2,6.4,4
12.65,48.1563,0.7033,-0.2123,138.6685,26.1301,51.41812603,21.14956409,-0.21,-0.03,-1.29,21.5,16.3,5.5,4
12.7,47.8084,0.6687,-0.2229,140.2062,27.0634,51.41812108,21.14956957,-0.22,-0.05,-1.33,20.7,17.4,4,4
12.75,47.3877,0.6801,-0.2405,141.7667,26.1465,51.41811601,21.14957477,-0.16,-0.01,-1.29,21.3,18.1,2.4,4
12.8,46.8637,0.7064,-0.2315,143.4485,24.6694,51.41811096,21.14957971,-0.19,-0.01,-1.24,22,16.1,1.4,4
12.85,46.5314,0.7255,-0.2232,145.0044,23.6384,51.41810584,21.14958443,-0.17,-0.05,-1.28,24.9,15.2,-0.7,4
12.9,46.021,0.7468,-0.2272,146.2,22.5114,51.41810082,21.14958916,-0.28,-0.04,-1.17,27.7,14.2,-0.8,4
12.95,45.8344,0.7426,-0.2134,147.5977,22.3491,51.41809572,21.1495935,-0.3,-0.02,-1.17,29.9,18,0.6,4
13,45.3502,0.7239,-0.2048,149.5719,22.4928,51.41809051,21.14959733,-0.24,-0.03,-1.21,29.6,20.9,3.4,4
13.05,44.9109,0.709,-0.2095,151.7864,22.5534,51.41808514,21.14960089,-0.23,-0.06,-1.2,25.5,19.8,5.3,4
13.1,44.5329,0.6795,-0.197,153.4827,23.1398,51.41807992,21.14960412,-0.14,-0.04,-1.28,22.6,20.2,5.1,4
13.15,44.2883,0.6565,-0.207,154.4333,23.6276,51.41807486,21.14960769,-0.18,-0.06,-1.31,23,18.5,2.9,4
13.2,43.8276,0.6471,-0.2028,155.5644,23.5193,51.41806975,21.14961095,-0.27,-0.05,-1.23,24,18.4,0.5,4
13.25,43.3482,0.6473,-0.2021,157.0384,23.058,51.41806471,21.14961377,-0.31,-0.04,-1.2,28.3,18.8,-0.2,4
13.3,43.0297,0.6671,-0.2235,158.6336,22.0186,51.41805955,21.14961637,-0.23,-0.04,-1.23,30,20.5,-0.3,4
13.35,42.7353,0.6929,-0.2359,160.2929,20.8581,51.41805424,21.14961867,-0.11,-0.01,-1.26,30.5,19.8,0,4
13.4,42.2296,0.7001,-0.2468,162.0941,20.1911,51.41804913,21.14962059,-0.14,-0.03,-1.29,34.2,18.1,0.4,4
13.45,41.7365,0.7371,-0.2162,163.9647,18.7531,51.41804402,21.14962229,-0.31,-0.04,-1.27,35.5,19.4,2.1,4
13.5,41.4948,0.8052,-0.1992,165.7963,16.9065,51.41803883,21.14962372,-0.32,-0.08,-1.31,35.8,24.2,5.5,4
13.55,41.1037,0.8409,-0.1823,167.927,15.8963,51.4180336,21.14962474,-0.31,-0.07,-1.29,33.2,26.7,9,4
13.6,40.7052,0.8224,-0.1503,170.0927,15.9635,51.41802848,21.14962549,-0.31,-0.04,-1.32,28.1,28.1,11.8,4
13.65,40.3733,0.7846,-0.1237,172.1506,16.482,51.41802341,21.14962599,-0.24,-0.07,-1.28,26.3,23.7,12.1,4
13.7,40.1638,0.7859,-0.1172,173.9706,16.2754,51.41801832,21.14962638,-0.36,-0.06,-1.24,23.8,21.6,12,4
13.75,40.1715,0.7769,-0.1048,175.5373,16.3754,51.41801311,21.14962665,-0.15,-0.01,-1.25,26.7,22.8,9.9,4
13.8,40.188,0.7456,-0.0832,177.5193,16.9855,51.41800802,21.14962647,-0.16,-0.05,-1.24,27.9,21.3,8.7,4
13.85,39.779,0.7357,-0.0539,179.6536,16.9697,51.41800309,21.14962596,-0.36,-0.02,-1.23,26,24.9,9,4
13.9,39.5395,0.7493,-0.0464,-178.6577,16.5148,51.41799808,21.14962531,-0.31,-0.02,-1.21,27.9,29.3,7.9,4
13.95,39.6262,0.766,-0.0419,-176.7206,16.1514,51.41799305,21.14962433,-0.34,-0.04,-1.35,26.6,30.2,7.9,4
14,39.6407,0.7758,-0.0326,-174.4032,15.9155,51.41798806,21.14962298,-0.05,-0.04,-1.54,26.7,29.1,6.7,4
14.05,39.2671,0.8012,-0.0235,-172.4011,15.2374,51.41798326,21.14962161,-0.06,-0.06,-1.59,27,23.8,5.6,4
14.1,39.4111,0.8169,-0.0011,-170.7329,14.9773,51.41797825,21.14961987,-0.3,0.02,-1.54,28.6,24.4,4.4,4
14.15,39.552,0.8053,0.031,-168.8445,15.2401,51.4179734,21.14961792,-0.07,-0.03,-1.56,34.3,31.7,2.5,4
14.2,39.79,0.7594,0.0724,-166.2558,16.2758,51.41796845,21.14961556,0.02,-0.14,-1.66,33.2,30.4,4.2,4
14.25,39.6969,0.7213,0.1178,-164.0552,17.1446,51.41796363,21.14961314,-0.04,-0.11,-1.55,29,25.2,6.2,4
14.3,39.6553,0.7312,0.1304,-162.4836,16.978,51.41795886,21.14961051,-0.12,-0.11,-1.54,30.1,21.9,6.1,4
14.35,40.0002,0.7503,0.1241,-160.8799,16.7794,51.41795406,21.14960755,-0.23,-0.07,-1.55,30,20.4,7,4
14.4,40.4565,0.7392,0.115,-159.2181,17.3112,51.41794916,21.14960434,-0.21,-0.08,-1.42,30.9,21.6,8.1,4
14.45,40.756,0.7334,0.1318,-157.4182,17.6595,51.41794437,21.14960083,-0.39,-0.07,-1.42,29.7,25.5,10,4
14.5,40.9055,0.7275,0.1261,-155.8229,17.9638,51.41793963,21.14959711,-0.36,-0.03,-1.45,28.9,32.3,11.7,4
14.55,40.9949,0.7146,0.0926,-153.8283,18.4173,51.41793516,21.14959313,-0.18,-0.1,-1.53,28.2,34.8,13.2,4
14.6,41.0839,0.6942,0.086,-151.373,19.0663,51.41793068,21.14958877,-0.04,-0.09,-1.7,24.5,30.8,14.4,4
14.65,41.1215,0.6998,0.0766,-149.2977,18.994,51.4179263,21.1495842,-0.06,-0.09,-1.58,23.8,22.1,14.3,4
14.7,41.157,0.7232,0.0908,-147.977,18.4512,51.41792204,21.14957959,-0.23,-0.1,-1.54,22.9,17.1,13.2,4
14.75,41.3997,0.7101,0.0778,-146.9131,18.9667,51.41791771,21.14957478,-0.23,-0.05,-1.41,25.2,18.9,11.1,4
14.8,41.6023,0.6803,0.0654,-145.3237,19.9524,51.41791349,21.1495697,-0.23,-0.06,-1.34,27.6,23,10.3,4
14.85,41.6144,0.6706,0.0833,-143.549,20.2975,51.41790941,21.14956444,-0.18,-0.03,-1.5,25.6,27.7,11.6,4
14.9,41.7563,0.6683,0.0909,-141.7477,20.5015,51.4179055,21.1495589,-0.03,-0.09,-1.6,24.7,28.9,12.1,4
14.95,42.0865,0.6817,0.1018,-139.8882,20.3326,51.41790153,21.14955299,-0.05,-0.07,-1.68,22.8,24.5,12.3,4
15,42.2976,0.7009,0.1133,-138.3027,19.9527,51.41789772,21.14954703,-0.06,-0.07,-1.51,23.7,19.3,11.8,4
15.05,42.4069,0.7252,0.1324,-136.6588,19.4195,51.41789409,21.14954085,-0.06,-0.07,-1.47,25.3,16.7,11.5,4
15.1,42.6055,0.7361,0.1413,-135.0313,19.3224,51.41789043,21.14953443,-0.06,-0.07,-1.56,25.3,17.7,11.7,4
15.15,42.6548,0.7167,0.1285,-133.0601,19.9767,51.41788707,21.14952781,-0.09,-0.15,-1.62,25.1,21.3,12.4,4
15.2,43.0277,0.6715,0.1174,-131.2837,21.6112,51.41788372,21.14952093,-0.1,-0.12,-1.58,24.2,22,13.7,4
15.25,43.2194,0.6376,0.1178,-129.9089,22.9667,51.41788037,21.14951394,-0.06,-0.1,-1.51,21.8,20.4,14.9,4
15.3,43.5193,0.6412,0.0992,-128.6249,23.1001,51.41787719,21.14950686,-0.12,-0.05,-1.58,20.4,20.6,15.3,4
15.35,43.7079,0.6343,0.0952,-127.1972,23.5407,51.41787412,21.14949967,-0.18,-0.06,-1.65,21,23,14.8,4
15.4,43.6592,0.6152,0.0822,-125.9315,24.3309,51.41787108,21.14949248,-0.23,-0.09,-1.58,20.1,25.6,14.7,4
15.45,43.5735,0.6046,0.088,-124.3714,24.7841,51.41786832,21.14948498,-0.09,-0.12,-1.6,20.1,25,15.3,4
15.5,43.8403,0.5985,0.0773,-122.7808,25.2704,51.41786561,21.14947722,-0.11,-0.07,-1.54,19.3,19.9,15.7,4
15.55,44.1458,0.5915,0.056,-121.2245,25.8227,51.41786304,21.14946936,-0.12,-0.05,-1.55,20.9,17.7,15.2,4
15.6,44.2127,0.6175,0.0354,-119.8608,24.8177,51.41786055,21.1494614,-0.11,-0.05,-1.52,26.2,18,15.1,4
15.65,44.2352,0.6602,0.0646,-118.5553,23.2519,51.41785809,21.14945345,-0.1,-0.01,-1.51,27.1,19.1,18.2,4
15.7,44.3324,0.6793,0.1058,-117.356,22.7052,51.41785585,21.14944543,-0.15,0.01,-1.56,24.7,20.3,22.7,4
15.75,44.5317,0.6747,0.1222,-115.8323,23.0543,51.41785369,21.14943714,-0.17,-0.02,-1.63,20.9,23.2,26.9,4
15.8,44.7726,0.6658,0.1403,-114.0901,23.5997,51.41785173,21.14942862,-0.07,-0.06,-1.61,15.9,24.2,30.9,4
15.85,44.9377,0.6537,0.1593,-112.4602,24.2526,51.41784995,21.14942004,-0.04,-0.07,-1.64,10.4,21.4,32.9,4
15.9,45.1641,0.6115,0.171,-111.0625,26.2117,51.41784811,21.14941137,-0.03,-0.09,-1.58,7.1,18.8,33.9,4
15.95,45.6756,0.564,0.1755,-109.5223,28.929,51.41784651,21.14940238,-0.07,-0.12,-1.51,7.3,16.5,34.9,4
16,46.4415,0.5139,0.1983,-108.4711,32.4982,51.41784483,21.14939315,0.04,-0.23,-1.56,6.7,13.9,39,4
16.05,46.4623,0.4431,0.2038,-107.7201,37.9897,51.41784315,21.1493842,0.12,-0.12,-1.58,4.4,9.8,44.7,4
16.1,46.2818,0.3661,0.1779,-106.9014,46.1548,51.41784171,21.1493755,-0.01,0.02,-1.5,-0.6,7.4,47.2,4
16.15,46.7837,0.3236,0.1249,-106.3403,53.1153,51.41784014,21.14936636,-0.02,-0.06,-1.57,-4.5,9.6,48.1,4
16.2,47.072,0.286,0.0776,-105.7029,60.7494,51.41783865,21.14935714,0.1,-0.25,-1.64,-6.2,11.2,50.2,4
16.25,47.2765,0.2581,0.0614,-105.3688,67.7869,51.41783717,21.14934788,0.28,-0.38,-1.54,-8.7,5.9,58.5,4
16.3,47.2577,0.2473,0.0536,-104.5871,70.8944,51.41783599,21.14933882,0.16,-0.38,-1.46,-16.1,1.6,69.4,4
16.35,47.3855,0.226,0.0578,-103.9077,77.9303,51.41783471,21.14932955,0.23,-0.32,-1.35,-26.5,7.5,76.7,4
16.4,47.4545,0.2084,0.0652,-103.4153,84.8074,51.41783352,21.14932033,0.36,-0.29,-1.46,-33.8,8.7,81.3,4
16.45,47.349,0.1786,0.0893,-103.1472,98.9712,51.41783233,21.14931122,0.32,-0.16,-1.37,-45.4,6.3,82.6,4
16.5,47.5131,0.1294,0.1239,-102.5223,137.5327,51.4178312,21.14930188,0.31,-0.03,-1.34,-57.2,5.6,76.7,4
16.55,47.9004,0.0487,0.1205,-102.6946,369.847,51.41782977,21.14929225,0.11,-0.04,-1.32,-61.2,5.8,64.4,4
16.6,48.4913,-0.0166,0.1047,-103.1109,1110.054,51.41782819,21.14928249,0.1,-0.01,-1.43,-54.2,8.2,50.2,4
16.65,48.6617,-0.1017,0.1235,-102.9996,181.5752,51.41782679,21.14927291,0.12,-0.03,-1.48,-44.3,9.7,38.7,4
16.7,48.5901,-0.175,0.1112,-103.1979,105.871,51.41782534,21.14926364,0.11,-0.07,-1.45,-36.4,9.4,31.7,4
16.75,48.7434,-0.2451,0.0963,-103.6585,76.1177,51.41782378,21.14925411,0.13,-0.07,-1.53,-31.9,7.4,29.1,4
16.8,48.8676,-0.2784,0.0679,-104.4032,67.4007,51.41782201,21.14924466,0.06,-0.07,-1.54,-33.3,5.5,28.6,4
16.85,49.1243,-0.3096,0.0363,-105.0774,61.0716,51.41782018,21.149235,0.06,-0.04,-1.45,-36.5,7.2,27,4
16.9,49.0301,-0.3624,0.0235,-105.846,52.1334,51.41781831,21.14922575,-0.03,-0.04,-1.36,-38.4,7.6,23.8,4
16.95,48.8168,-0.403,0.0033,-106.6949,46.7168,51.41781628,21.14921669,-0.12,-0.04,-1.26,-36.8,8.3,19.2,4
17,48.8802,-0.4174,0.0076,-107.4813,45.1608,51.41781432,21.14920744,-0.2,0.02,-1.23,-38.1,10.3,14.5,4
17.05,49.1534,-0.4578,0.0175,-108.363,41.4161,51.4178121,21.14919801,-0.28,0.05,-1.3,-36.8,14.8,7,4
17.1,49.128,-0.4954,0.0277,-109.2463,38.2761,51.41780987,21.14918882,-0.23,0.05,-1.4,-30.7,15.2,0.4,4
17.15,49.0375,-0.5037,-0.0035,-110.2608,37.598,51.4178075,21.14917991,-0.05,0.02,-1.39,-23.8,11.5,-2,4
17.2,48.9441,-0.5161,-0.042,-111.5138,36.6139,51.41780486,21.14917115,-0.11,-0.03,-1.31,-22.7,6.2,-0.8,4
17.25,49.156,-0.5335,-0.0687,-112.8448,35.5129,51.41780212,21.14916213,-0.14,-0.08,-1.26,-23.9,7.2,1.1,4
17.3,48.8612,-0.5658,-0.1082,-113.8035,33.1885,51.41779934,21.14915372,0.02,-0.04,-1.32,-27.8,8.2,1.8,4
17.35,48.4029,-0.6017,-0.1343,-114.8485,30.7865,51.41779658,21.14914552,-0.09,-0.01,-1.26,-30.5,10,-0.6,4
17.4,48.1686,-0.6248,-0.1617,-116.2686,29.3493,51.41779357,21.14913747,-0.15,0.01,-1.29,-28.2,14.1,-3.9,4
17.45,47.7966,-0.6392,-0.1581,-117.8095,28.2942,51.41779042,21.14912964,-0.16,0,-1.38,-25.3,17.8,-5.8,4
17.5,47.4995,-0.6288,-0.1476,-118.9011,28.41,51.41778731,21.14912175,-0.22,0,-1.37,-23.1,20.5,-6.5,4
17.55,47.0906,-0.636,-0.1503,-120.2204,27.6868,51.41778415,21.14911426,-0.16,-0.02,-1.39,-22.9,20.2,-5.8,4
17.6,46.9217,-0.6404,-0.1531,-121.6709,27.2413,51.41778078,21.14910676,-0.17,-0.03,-1.36,-23.3,16.6,-4.2,4
17.65,46.786,-0.6621,-0.148,-123.4609,26.1123,51.41777718,21.14909943,-0.24,-0.03,-1.34,-24.4,14.9,-2,4
17.7,46.8483,-0.6758,-0.1261,-124.7061,25.4712,51.41777357,21.14909213,-0.28,-0.05,-1.38,-26.8,17.7,-0.4,4
17.75,46.6007,-0.6952,-0.0942,-125.8674,24.509,51.41776993,21.14908513,-0.23,0.01,-1.38,-28.8,20.9,0.2,4
17.8,46.2332,-0.7094,-0.0895,-127.3233,23.7401,51.41776616,21.1490783,-0.34,0.01,-1.44,-29.2,25.7,-0.4,4
17.85,45.7732,-0.7362,-0.0984,-129.1704,22.5644,51.41776232,21.14907192,-0.29,0.02,-1.53,-30.7,30.1,-2,4
17.9,45.4206,-0.7818,-0.0674,-131.1019,21,51.41775816,21.14906595,-0.35,0,-1.54,-32.8,30.4,-5.2,4
17.95,45.7917,-0.8087,-0.0283,-132.6971,20.412,51.41775393,21.14905946,-0.23,-0.03,-1.64,-29,28.4,-9,4
18,45.8215,-0.7837,0.0008,-134.4275,21.0469,51.41774957,21.1490533,-0.35,-0.02,-1.6,-27.2,26.8,-10.4,4
18.05,45.8848,-0.7501,0.0148,-136.1674,22.0133,51.41774524,21.14904752,-0.28,-0.1,-1.6,-26.3,30.9,-11.1,4
18.1,45.8667,-0.7348,0.0374,-137.8767,22.4712,51.41774073,21.14904186,-0.35,-0.1,-1.62,-26.9,30.1,-10.8,4
18.15,45.9061,-0.7312,0.0566,-139.6961,22.6288,51.41773601,21.14903653,-0.25,-0.09,-1.67,-22.6,28,-11.5,4
18.2,45.9224,-0.7287,0.0619,-141.1371,22.7583,51.41773129,21.14903123,-0.12,-0.02,-1.66,-23.5,22.5,-9.7,4
18.25,46.2069,-0.7136,0.0487,-142.4748,23.4334,51.41772647,21.14902594,-0.04,-0.01,-1.57,-25.9,19.5,-8.5,4
18.3,46.2815,-0.7192,0.027,-143.7383,23.3197,51.41772154,21.14902089,0,0.01,-1.57,-27,18.5,-7.3,4
18.35,45.9826,-0.739,0.0266,-145.1782,22.5664,51.4177167,21.14901626,0,0.01,-1.56,-28.3,19.8,-7.5,4
18.4,45.9163,-0.7393,0.0306,-147.1828,22.5396,51.41771161,21.14901196,-0.05,0.06,-1.58,-27.9,22,-8.5,4
18.45,46.2463,-0.7221,0.0706,-149.5184,23.2638,51.41770621,21.14900798,-0.16,0.02,-1.62,-25.3,24.3,-9.9,4
18.5,46.6281,-0.7273,0.1003,-151.1965,23.346,51.41770073,21.14900403,-0.07,-0.06,-1.69,-22.1,23.7,-9.2,4
18.55,46.696,-0.7274,0.1266,-152.4173,23.4611,51.41769523,21.14900015,-0.16,-0.13,-1.63,-23.8,19.1,-7.3,4
18.6,46.8139,-0.7239,0.1348,-153.5824,23.7435,51.41768979,21.14899648,-0.19,-0.17,-1.57,-26,18.3,-5.3,4
18.65,46.8389,-0.7414,0.1201,-154.8445,23.3059,51.41768416,21.14899307,-0.24,-0.13,-1.57,-30.1,20,-4.5,4
18.7,47.2214,-0.7477,0.095,-156.8605,23.394,51.41767834,21.14899015,-0.22,-0.1,-1.6,-31.2,23.9,-6.4,4
18.75,47.4822,-0.7673,0.1044,-158.3663,22.9994,51.41767254,21.1489872,-0.16,-0.11,-1.59,-28.9,25.4,-9.1,4
18.8,47.7289,-0.7918,0.0952,-160.0706,22.4831,51.41766665,21.14898467,-0.07,-0.03,-1.76,-25.7,23.3,-10.6,4
18.85,47.9884,-0.8266,0.0867,-161.9472,21.7214,51.41766063,21.14898259,-0.16,0,-1.77,-24.8,19.7,-11.5,4
18.9,47.8026,-0.8707,0.1083,-163.7513,20.6023,51.41765476,21.14898077,-0.21,0.04,-1.68,-24.3,20.8,-11.6,4
18.95,47.7357,-0.876,0.1707,-165.9005,20.5299,51.41764868,21.14897953,-0.19,0.05,-1.66,-24.1,23.4,-11.3,4
19,48.1737,-0.8312,0.1941,-167.8798,21.9645,51.41764248,21.14897833,0.04,0.03,-1.66,-23.7,23.7,-10.6,4
19.05,48.735,-0.7626,0.1891,-169.3117,24.3849,51.41763621,21.14897694,0.09,0.03,-1.64,-24.7,18.2,-10.1,4
19.1,49.3776,-0.7277,0.1815,-170.5428,26.059,51.41762981,21.14897577,0.07,0,-1.58,-25.8,16,-10.6,4
19.15,49.5357,-0.6941,0.1905,-171.8454,27.5822,51.41762364,21.14897495,-0.01,-0.03,-1.64,-26.6,15.1,-11.5,4
19.2,49.7374,-0.6769,0.2068,-173.1696,28.584,51.4176173,21.14897426,-0.02,0.01,-1.68,-24.9,16.6,-13.4,4
19.25,50.1247,-0.6513,0.196,-174.5249,30.1543,51.41761094,21.14897403,-0.03,0.03,-1.64,-23.8,17.5,-14.7,4
19.3,50.398,-0.6602,0.1806,-175.8996,30.1133,51.41760454,21.14897385,0.14,0.02,-1.62,-22.6,17.4,-15.7,4
19.35,50.5861,-0.6832,0.1642,-177.3324,29.3832,51.41759813,21.1489742,0.03,0,-1.57,-20.7,17.1,-16.1,4
19.4,50.7777,-0.69,0.1331,-178.8923,29.3619,51.41759174,21.14897488,0.05,-0.01,-1.64,-19.2,17.6,-16.3,4
19.45,51.1685,-0.7158,0.1361,152.3998,28.646,51.41758525,21.14897594,0.11,-0.01,-1.58,-19.4,15.5,-15.8,4
19.5,51.5038,-0.7391,0.1664,178.2086,28.0496,51.41757878,21.14897693,-0.07,-0.05,-1.61,-19.5,16.7,-15.7,4
19.55,51.7437,-0.7073,0.1895,177.0557,29.6145,51.4175723,21.1489781,0.06,-0.03,-1.72,-20,17.9,-15.1,4
19.6,51.9052,-0.6845,0.1819,175.4939,30.8908,51.41756587,21.14898001,0.15,0,-1.6,-19.7,18.1,-15.4,4
19.65,52.2239,-0.6882,0.1485,174.231,31.0959,51.41755937,21.14898182,0.02,-0.03,-1.61,-18.1,19.6,-15.4,4
19.7,52.512,-0.7181,0.1187,173.0063,30.1053,51.41755288,21.14898391,0,0,-1.72,-17.7,17.6,-14.3,4
19.75,52.6731,-0.758,0.0879,171.6962,28.7149,51.41754638,21.14898615,0.17,0,-1.69,-18.6,15.2,-12.9,4
19.8,52.9939,-0.79,0.0445,169.902,27.7895,51.41754001,21.14898912,0.35,-0.06,-1.57,-19.6,15.5,-11.6,4
19.85,52.9027,-0.8221,0.0246,168.2576,26.6885,51.41753382,21.14899229,0.14,-0.08,-1.48,-22.2,14.8,-10.9,4
